,room_type
13859,0
13860,0
13861,1
13862,1
13863,1
13864,1
13865,0
13866,0
13868,1
13869,1
13870,1
13872,1
13874,1
13875,1
13876,1
13877,1
13878,1
13880,1
13881,1
13883,0
13884,1
13885,1
13886,1
13887,0
13888,1
13889,1
13891,0
13892,1
13893,0
13894,1
13895,1
13896,1
13897,0
13898,0
13899,0
13900,1
13901,1
13902,0
13903,1
13904,0
13905,1
13907,0
13908,1
13909,1
13910,0
13911,1
13912,1
13913,0
13914,0
13916,1
13917,1
13918,0
13920,0
13921,1
13922,1
13923,0
13924,0
13926,0
13927,1
13929,1
13930,0
13931,1
13932,0
13934,0
13935,1
13936,1
13937,1
13938,0
13939,0
13940,1
13941,0
13942,0
13943,1
13944,1
13945,0
13946,0
13947,0
13949,0
13950,1
13951,1
13953,1
13954,0
13955,1
13956,0
13957,0
13958,1
13959,1
13960,1
13961,0
13962,1
13963,0
13964,0
13965,1
13966,0
13967,0
13968,1
13969,1
13970,0
13971,1
13973,0
13974,1
13975,0
13976,1
13977,0
13979,1
13980,1
13981,0
13982,1
13983,1
13984,1
13985,0
13987,1
13988,1
13989,0
13992,0
13993,0
13995,1
13996,1
13997,1
13998,0
13999,0
14000,1
14001,0
14002,0
14004,1
14005,0
14007,1
14008,1
14009,0
14010,1
14013,1
14014,1
14015,0
14016,1
14018,1
14019,1
14021,1
14022,1
14026,1
14027,0
14028,0
14029,0
14030,1
14033,1
14034,1
14035,1
14036,0
14037,0
14039,0
14040,1
14041,1
14042,1
14043,1
14044,0
14045,0
14046,0
14048,1
14049,1
14050,1
14052,1
14055,0
14056,1
14057,1
14058,1
14059,1
14060,1
14063,0
14064,0
14065,1
14066,1
14067,0
14068,1
14069,0
14070,0
14071,1
14072,0
14073,0
14074,0
14075,1
14076,1
14077,1
14078,1
14079,1
14080,1
14081,1
14082,0
14084,1
14085,1
14086,1
14087,0
14088,0
14090,0
14091,1
14092,1
14093,1
14094,0
14096,1
14098,0
14101,1
14102,0
14103,0
14104,1
14105,1
14106,1
14107,0
14109,1
14111,1
14112,0
14113,1
14114,1
14115,1
14116,1
14119,0
14120,0
14121,0
14122,1
14123,1
14125,1
14126,0
14127,0
14128,0
14129,0
14130,1
14131,1
14132,0
14133,1
14134,1
14135,1
14136,1
14137,1
14138,1
14139,1
14140,1
14141,0
14143,1
14144,0
14145,1
14146,0
14148,1
14149,0
14150,0
14151,0
14152,1
14154,1
14155,0
14156,0
14158,1
14159,0
14160,0
14161,0
14162,1
14163,1
14164,1
14166,0
14167,0
14168,1
14169,0
14170,1
14171,1
14172,1
14173,1
14174,1
14175,1
14176,0
14177,1
14178,1
14179,1
14180,0
14181,0
14182,1
14183,0
14186,0
14188,1
14189,0
14190,0
14191,0
14192,1
14193,0
14194,0
14195,1
14196,1
14197,0
14198,0
14199,0
14201,1
14202,1
14203,0
14204,1
14205,1
14206,0
14207,1
14208,0
14209,0
14210,0
14211,0
14213,1
14214,0
14215,1
14216,1
14217,0
14219,0
14220,1
14221,1
14222,0
14223,0
14224,1
14225,0
14226,1
14228,0
14229,1
14230,0
14233,1
14235,0
14236,1
14237,1
14238,1
14239,1
14243,0
14245,1
14246,1
14247,2
14248,1
14249,0
14250,0
14251,1
14252,0
14253,0
14254,0
14255,0
14256,0
14257,1
14258,0
14259,1
14260,0
14261,1
14262,0
14263,1
14264,1
14266,1
14267,1
14268,1
14269,0
14270,0
14271,1
14272,0
14273,0
14274,1
14275,1
14276,1
14277,1
14278,1
14279,1
14280,1
14282,0
14284,1
14286,0
14287,0
14288,1
14289,1
14290,1
14291,0
14292,1
14294,1
14295,1
14297,1
14298,1
14299,1
14300,0
14301,1
14302,0
14303,1
14304,0
14305,1
14306,0
14307,0
14309,0
14310,0
14312,0
14313,0
14315,1
14318,1
14319,1
14320,0
14322,0
14323,1
14324,1
14327,1
14329,0
14330,1
14331,1
14332,1
14333,1
14334,0
14335,1
14336,1
14337,0
14338,0
14339,1
14340,0
14342,1
14343,0
14344,0
14345,1
14347,0
14348,1
14350,1
14351,0
14352,1
14353,1
14354,1
14357,1
14358,1
14359,1
14360,1
14362,0
14363,0
14364,1
14368,1
14369,1
14370,1
14372,1
14373,0
14375,0
14376,1
14377,0
14380,1
14382,0
14383,1
14384,1
14385,1
14386,1
14387,1
14388,1
14389,1
14390,1
14391,1
14392,0
14394,0
14395,1
14396,0
14397,1
14398,1
14399,0
14400,1
14401,0
14402,1
14403,1
14404,1
14405,0
14406,1
14407,0
14408,0
14410,0
14411,1
14412,1
14413,0
14414,1
14415,1
14416,1
14417,1
14418,1
14419,0
14420,1
14422,1
14423,1
14427,1
14429,0
14430,1
14431,0
14433,1
14434,0
14436,1
14437,1
14439,1
14440,1
14441,1
14444,0
14445,0
14446,1
14447,0
14448,0
14449,0
14450,1
14451,0
14452,0
14453,0
14454,0
14455,2
14456,1
14458,1
14459,1
14460,0
14461,0
14462,1
14463,0
14464,1
14466,1
14467,1
14468,0
14471,0
14472,0
14473,1
14474,1
14476,1
14478,1
14479,1
14480,1
14481,1
14484,0
14485,0
14486,0
14487,1
14489,0
14490,0
14491,0
14492,1
14494,0
14495,1
14496,1
14497,0
14498,1
14499,0
14500,1
14501,0
14502,0
14503,0
14504,1
14505,0
14506,1
14507,0
14508,1
14509,0
14511,1
14512,2
14513,1
14514,0
14515,1
14516,1
14517,0
14518,1
14519,1
14520,1
14521,1
14523,1
14524,1
14525,0
14527,1
14528,1
14529,1
14530,0
14531,0
14532,1
14533,0
14534,0
14535,0
14537,1
14538,1
14540,1
14541,1
14542,0
14543,0
14544,1
14546,1
14547,0
14548,0
14549,1
14551,1
14552,1
14553,1
14554,0
14555,1
14556,0
14557,1
14558,0
14562,1
14565,0
14567,0
14568,1
14569,1
14570,0
14571,0
14572,1
14573,0
14574,1
14575,1
14577,1
14578,1
14580,1
14581,1
14583,1
14584,1
14585,1
14586,0
14587,0
14588,1
14589,1
14590,0
14591,1
14592,1
14593,1
14594,1
14595,0
14596,1
14597,0
14598,1
14600,1
14601,1
14603,0
14604,0
14606,0
14607,1
14608,1
14609,1
14610,1
14612,1
14613,1
14614,0
14615,1
14616,1
14617,0
14618,1
14620,1
14622,1
14623,1
14624,0
14625,1
14626,1
14627,0
14628,1
14629,1
14630,0
14631,0
14632,0
14634,1
14635,1
14637,1
14638,1
14640,1
14641,1
14642,0
14643,1
14644,0
14645,0
14646,0
14648,1
14649,1
14650,0
14651,1
14653,1
14655,0
14657,0
14658,0
14659,1
14660,1
14661,1
14662,1
14663,1
14664,0
14667,1
14668,0
14669,1
14670,1
14671,1
14672,0
14673,1
14674,1
14675,1
14676,1
14677,1
14679,1
14680,0
14681,1
14683,1
14684,0
14685,1
14686,0
14687,0
14688,1
14689,1
14690,1
14691,0
14694,1
14695,0
14696,0
14698,0
14700,1
14701,1
14703,1
14704,1
14705,1
14706,1
14708,1
14709,1
14711,0
14712,0
14713,1
14714,0
14716,1
14717,0
14718,1
14719,0
14720,1
14721,1
14722,1
14723,1
14725,0
14726,1
14727,0
14728,0
14730,0
14733,0
14734,0
14736,1
14737,1
14738,1
14739,1
14740,1
14741,0
14742,0
14744,0
14745,1
14746,1
14747,1
14748,1
14749,0
14750,0
14752,0
14753,0
14754,1
14755,1
14756,1
14757,0
14758,1
14760,0
14761,2
14762,1
14763,0
14764,0
14765,1
14766,0
14767,0
14768,1
14769,0
14770,0
14771,0
14772,1
14774,1
14775,1
14776,0
14777,0
14780,1
14781,0
14782,0
14783,1
14784,1
14785,1
14786,1
14787,0
14788,1
14791,0
14792,1
14793,1
14794,1
14795,0
14796,1
14797,1
14798,0
14799,0
14800,1
14801,1
14802,0
14803,1
14804,1
14805,1
14806,1
14807,1
14808,1
14810,1
14811,1
14814,0
14815,1
14816,0
14817,1
14819,0
14820,1
14821,1
14822,0
14823,0
14824,0
14825,1
14826,1
14827,0
14828,0
14829,1
14832,1
14836,0
14838,1
14839,1
14840,1
14843,1
14844,1
14845,1
14846,1
14847,1
14848,1
14849,1
14850,1
14853,1
14854,1
14856,0
14857,1
14858,1
14859,1
14860,1
14861,1
14862,1
14863,1
14864,0
14865,1
14866,1
14867,0
14868,0
14869,0
14870,1
14871,1
14872,0
14873,0
14874,0
14876,0
14877,1
14878,0
14879,1
14880,1
14881,0
14882,1
14883,1
14884,0
14885,1
14886,0
14887,1
14888,1
14890,1
14891,1
14892,0
14893,0
14894,1
14897,1
14898,0
14899,0
14900,0
14901,1
14902,1
14903,0
14907,1
14909,0
14910,0
14912,0
14913,1
14914,0
14915,1
14916,1
14917,1
14918,0
14919,2
14920,1
14921,1
14922,1
14923,1
14924,0
14925,1
14926,1
14927,0
14928,1
14930,1
14931,1
14932,1
14933,0
14934,1
14935,0
14937,0
14938,1
14939,0
14941,0
14942,0
14943,1
14944,1
14945,0
14946,1
14948,1
14949,0
14951,0
14953,1
14955,1
14956,0
14957,1
14958,1
14959,1
14960,1
14961,1
14962,1
14963,1
14964,1
14966,1
14967,0
14968,0
14969,0
14970,1
14971,0
14972,1
14973,1
14975,0
14976,0
14977,1
14978,1
14979,1
14980,1
14981,0
14982,1
14983,0
14984,0
14985,0
14986,0
14987,1
14988,1
14990,1
14992,0
14993,2
14994,0
14995,0
14996,1
14998,1
14999,0
15000,1
15001,0
15002,1
15003,1
15004,0
15005,1
15006,0
15007,1
15008,0
15011,0
15014,1
15015,0
15016,0
15022,1
15023,0
15024,0
15025,1
15026,1
15027,1
15028,1
15029,0
15030,0
15031,1
15032,1
15034,1
15035,1
15036,0
15037,1
15038,1
15040,1
15041,1
15043,1
15044,1
15045,2
15046,1
15047,0
15048,0
15049,0
15050,1
15052,1
15053,0
15055,1
15057,0
15058,1
15059,0
15060,1
15061,0
15062,0
15063,0
15064,1
15065,0
15066,0
15067,1
15069,0
15070,1
15071,1
15072,1
15073,0
15074,1
15075,0
15077,0
15078,1
15080,1
15081,1
15082,0
15084,0
15085,1
15086,0
15088,1
15089,0
15090,1
15091,0
15092,1
15093,1
15094,1
15095,1
15096,1
15097,1
15098,0
15099,1
15100,1
15101,1
15102,0
15104,1
15105,1
15106,1
15107,0
15108,1
15109,1
15110,1
15111,1
15112,0
15113,1
15114,0
15115,0
15116,0
15117,1
15119,1
15120,1
15121,0
15122,1
15123,0
15124,0
15126,0
15127,1
15128,1
15129,1
15131,0
15132,1
15133,1
15134,1
15135,1
15136,0
15137,1
15140,1
15141,1
15142,1
15143,0
15144,1
15145,0
15146,1
15147,1
15148,1
15150,0
15151,0
15152,0
15153,1
15154,0
15156,1
15158,1
15159,0
15160,0
15161,0
15162,1
15163,1
15165,1
15166,1
15167,1
15168,1
15170,1
15172,0
15173,1
15174,0
15175,0
15177,1
15178,1
15179,0
15180,0
15182,1
15184,1
15185,1
15186,0
15187,1
15188,1
15189,1
15192,1
15193,0
15194,0
15196,2
15197,0
15198,1
15200,1
15201,1
15202,0
15203,1
15205,0
15206,1
15207,1
15208,1
15209,0
15210,0
15211,1
15213,0
15214,0
15215,1
15216,0
15217,0
15218,1
15220,0
15221,1
15222,1
15224,0
15225,0
15226,1
15227,0
15228,1
15230,1
15231,1
15232,1
15234,0
15236,1
15237,0
15238,0
15239,1
15241,0
15242,0
15243,1
15244,0
15245,1
15246,1
15249,1
15250,0
15251,1
15252,1
15253,1
15254,1
15255,1
15256,1
15257,1
15258,1
15259,0
15260,0
15261,1
15262,0
15263,1
15264,0
15265,0
15266,1
15267,1
15268,1
15269,1
15270,1
15271,2
15273,1
15274,1
15275,1
15276,1
15278,1
15279,1
15281,1
15282,1
15283,1
15284,1
15285,0
15286,0
15287,1
15288,1
15289,1
15290,1
15291,1
15292,0
15293,1
15295,1
15296,1
15297,1
15298,0
15299,1
15300,0
15301,1
15302,1
15303,1
15304,2
15305,1
15306,1
15308,0
15309,1
15312,0
15313,1
15315,1
15317,0
15318,2
15320,1
15321,1
15322,0
15323,0
15324,0
15325,0
15326,1
15328,0
15329,1
15330,0
15332,1
15333,1
15335,0
15336,0
15337,1
15338,1
15339,1
15340,0
15341,1
15342,1
15343,0
15344,1
15345,1
15346,0
15347,0
15348,1
15349,0
15350,1
15351,1
15352,1
15353,0
15354,1
15356,1
15357,0
15358,0
15359,1
15360,1
15361,1
15362,1
15363,1
15364,2
15365,1
15366,1
15367,1
15369,1
15370,1
15371,1
15372,1
15374,1
15375,0
15377,0
15378,1
15380,1
15381,1
15382,0
15383,1
15384,1
15385,0
15386,0
15387,1
15390,1
15393,1
15395,1
15398,0
15399,1
15403,1
15404,0
15405,1
15406,0
15408,0
15411,0
15412,0
15415,1
15416,1
15417,1
15418,1
15419,1
15420,0
15422,0
15423,0
15424,0
15425,1
15426,1
15427,0
15428,0
15429,0
15430,0
15431,0
15432,1
15433,0
15435,1
15436,0
15437,1
15438,2
15439,0
15440,1
15441,0
15442,1
15443,0
15445,1
15446,0
15447,0
15448,0
15449,1
15450,1
15451,1
15452,0
15453,1
15454,1
15455,1
15456,0
15457,1
15458,1
15459,0
15460,1
15461,0
15462,1
15464,1
15465,1
15466,2
15467,1
15468,1
15469,0
15471,1
15473,0
15474,1
15475,0
15476,1
15477,1
15478,1
15479,1
15480,0
15481,0
15482,1
15483,0
15484,1
15485,1
15486,0
15487,0
15488,0
15489,1
15490,1
15491,0
15492,0
15493,0
15494,0
15495,1
15498,1
15499,1
15501,1
15502,1
15503,1
15505,0
15506,1
15507,0
15508,1
15509,0
15511,1
15512,1
15513,1
15514,1
15515,0
15516,1
15517,0
15518,1
15519,0
15520,1
15521,1
15522,1
15523,0
15524,0
15526,1
15527,1
15528,0
15529,1
15530,0
15531,0
15533,1
15535,0
15536,1
15537,1
15538,1
15539,1
15540,0
15541,1
15542,1
15543,1
15544,1
15545,1
15546,0
15547,0
15548,1
15549,1
15551,0
15552,1
15553,0
15554,1
15555,1
15556,1
15557,0
15558,0
15559,0
15560,0
15561,1
15562,1
15564,1
15565,0
15568,0
15569,0
15570,1
15571,0
15572,0
15573,1
15574,0
15575,0
15576,0
15580,0
15581,0
15582,1
15583,0
15584,1
15585,0
15586,0
15588,1
15589,1
15590,1
15591,0
15592,1
15593,1
15594,1
15595,1
15597,1
15598,0
15599,0
15600,0
15601,0
15602,1
15603,1
15604,0
15605,0
15606,0
15607,0
15608,0
15609,0
15612,0
15613,1
15614,0
15616,1
15617,0
15619,1
15620,1
15621,1
15622,1
15623,0
15624,1
15626,1
15627,1
15628,1
15629,0
15630,1
15633,0
15634,0
15635,1
15637,0
15639,0
15642,0
15643,0
15644,0
15646,1
15647,1
15648,0
15649,1
15651,1
15653,1
15654,1
15655,0
15656,0
15657,1
15659,0
15662,0
15663,0
15664,0
15665,0
15666,0
15667,0
15668,1
15669,1
15670,0
15671,0
15672,1
15673,0
15674,1
15675,1
15677,1
15678,0
15680,0
15681,0
15682,0
15683,1
15684,0
15685,0
15686,1
15687,0
15688,1
15689,0
15690,0
15691,0
15692,0
15693,0
15694,0
15695,0
15697,0
15698,1
15699,1
15700,1
15701,0
15702,1
15703,0
15704,0
15705,1
15706,1
15707,0
15708,0
15709,0
15710,0
15711,1
15712,0
15713,1
15714,1
15715,1
15716,0
15717,0
15718,1
15719,1
15720,1
15722,1
15724,1
15725,1
15726,0
15728,1
15729,0
15730,0
15732,1
15733,1
15734,0
15735,1
15736,0
15738,1
15740,0
15741,1
15742,0
15743,1
15744,0
15746,0
15748,1
15750,0
15752,0
15753,0
15754,1
15755,1
15759,1
15761,1
15762,0
15764,1
15766,1
15767,0
15770,1
15771,0
15772,1
15774,1
15775,0
15778,1
15779,1
15780,1
15781,0
15783,0
15784,0
15785,1
15786,1
15787,1
15788,0
15789,0
15790,1
15792,0
15794,1
15795,0
15799,0
15800,1
15802,1
15803,1
15804,1
15805,0
15806,1
15807,0
15810,0
15811,1
15812,0
15813,1
15814,0
15815,0
15817,1
15818,1
15819,0
15821,0
15822,0
15827,0
15828,0
15829,1
15830,0
15831,1
15832,2
15833,0
15834,0
15835,0
15836,0
15837,1
15838,1
15839,1
15840,1
15841,1
15843,1
15844,1
15845,0
15846,1
15849,0
15850,0
15851,0
15852,1
15853,1
15854,1
15855,0
15856,1
15857,0
15858,0
15860,1
15861,1
15863,0
15865,1
15866,0
15867,0
15868,1
15869,1
15870,1
15872,0
15873,1
15874,0
15875,0
15876,1
15877,0
15878,1
15879,1
15880,1
15881,2
15882,1
15883,0
15884,1
15886,1
15887,1
15890,0
15891,1
15892,1
15894,1
15895,0
15896,0
15897,1
15899,1
15900,1
15902,1
15903,1
15904,0
15905,0
15907,1
15908,1
15910,0
15911,0
15912,1
15913,0
15916,1
15918,1
15919,1
15920,0
15921,0
15922,0
15923,0
15924,0
15926,1
15927,0
15928,0
15930,1
15932,0
15933,1
15934,0
15935,0
15936,1
15938,1
15939,0
15940,0
15941,1
15942,0
15943,0
15944,0
15945,0
15946,1
15947,0
15948,1
15949,1
15950,0
15951,1
15952,0
15953,1
15955,1
15956,0
15957,1
15958,0
15959,1
15960,0
15961,1
15962,1
15963,0
15964,1
15965,1
15966,2
15967,1
15968,1
15972,0
15973,1
15975,1
15976,0
15978,1
15981,0
15982,1
15983,1
15984,0
15985,1
15986,1
15987,0
15990,0
15991,1
15992,0
15994,0
15995,1
15996,1
15997,0
15998,1
16000,1
16001,0
16003,1
16004,1
16005,1
16006,1
16007,1
16008,1
16009,1
16010,1
16011,1
16012,0
16014,2
16015,1
16016,1
16017,1
16018,1
16019,0
16020,1
16021,1
16022,1
16023,0
16025,1
16029,2
16031,0
16032,1
16033,0
16035,1
16036,0
16038,1
16042,0
16044,0
16045,0
16046,1
16047,0
16048,1
16049,1
16050,0
16051,0
16053,1
16054,1
16055,0
16058,0
16061,1
16062,1
16063,0
16064,1
16066,2
16067,2
16068,1
16070,1
16071,0
16072,0
16073,0
16074,0
16076,1
16078,1
16080,1
16081,0
16083,1
16085,0
16086,0
16087,0
16089,0
16091,1
16092,1
16093,0
16094,0
16095,1
16096,1
16097,1
16098,1
16099,2
16100,1
16103,0
16105,1
16106,0
16107,1
16109,0
16111,1
16112,0
16113,1
16114,1
16115,0
16116,1
16117,0
16118,1
16119,1
16120,0
16121,1
16122,1
16124,1
16125,1
16127,1
16128,0
16130,0
16131,0
16132,0
16133,1
16134,0
16137,1
16138,0
16139,1
16140,1
16141,1
16142,0
16143,1
16144,1
16146,1
16147,0
16149,0
16151,1
16152,0
16153,2
16154,1
16156,1
16157,0
16158,0
16159,1
16160,0
16161,0
16163,0
16164,0
16165,1
16166,0
16167,1
16169,0
16170,0
16172,0
16173,0
16175,0
16176,0
16177,0
16179,0
16180,1
16181,0
16182,2
16184,1
16185,0
16186,1
16187,0
16188,1
16189,1
16190,0
16191,0
16192,0
16193,0
16194,1
16195,0
16196,0
16197,2
16199,0
16200,0
16201,0
16202,1
16203,2
16204,2
16205,2
16206,2
16208,1
16209,1
16210,0
16211,0
16212,0
16213,0
16214,0
16215,1
16216,1
16220,1
16221,0
16222,1
16223,1
16225,1
16227,1
16228,0
16229,0
16230,1
16232,1
16233,1
16234,0
16236,0
16237,1
16239,1
16240,1
16241,0
16243,1
16244,0
16246,0
16247,1
16249,0
16250,1
16251,1
16254,1
16255,0
16257,1
16259,0
16260,1
16261,1
16263,1
16264,1
16265,1
16266,1
16267,1
16268,1
16269,1
16273,1
16275,1
16276,1
16277,1
16278,1
16279,0
16280,1
16281,0
16284,0
16285,0
16286,0
16287,0
16288,1
16289,1
16290,0
16291,1
16292,1
16294,0
16295,0
16296,0
16297,1
16298,1
16299,0
16300,1
16301,1
16303,0
16304,2
16305,1
16306,1
16307,0
16310,1
16313,0
16315,0
16316,1
16317,1
16318,1
16319,1
16321,0
16322,1
16323,1
16324,0
16325,0
16326,0
16327,0
16329,1
16330,1
16332,1
16333,0
16334,1
16335,0
16336,0
16337,0
16339,1
16340,1
16342,1
16343,0
16346,1
16348,1
16349,1
16350,1
16351,0
16353,1
16354,1
16355,0
16356,0
16359,0
16360,0
16361,0
16362,0
16363,1
16364,0
16365,0
16367,0
16371,0
16372,0
16373,0
16374,1
16377,0
16378,0
16379,1
16380,0
16381,0
16382,0
16384,0
16386,0
16387,1
16388,0
16391,0
16392,1
16393,1
16395,1
16396,1
16397,1
16398,0
16399,0
16401,1
16403,0
16404,1
16405,1
16407,1
16408,0
16411,1
16412,0
16413,0
16414,1
16415,0
16416,1
16417,1
16420,0
16421,1
16422,1
16423,0
16425,1
16426,1
16427,0
16429,0
16430,0
16431,0
16432,0
16433,1
16434,1
16435,0
16436,1
16437,1
16439,1
16440,0
16443,0
16444,1
16445,1
16446,1
16447,1
16448,1
16449,1
16450,0
16451,0
16452,2
16453,1
16454,0
16455,0
16456,0
16457,1
16458,0
16459,0
16462,1
16463,0
16464,1
16465,0
16466,0
16467,0
16470,0
16471,0
16472,0
16473,1
16474,0
16475,0
16477,0
16479,0
16480,1
16481,0
16482,0
16484,0
16485,0
16486,0
16487,0
16488,1
16489,1
16492,0
16493,0
16494,1
16497,0
16498,1
16499,1
16500,0
16501,0
16502,0
16503,0
16504,0
16505,0
16506,1
16507,0
16508,0
16509,0
16510,0
16511,1
16512,0
16513,0
16514,0
16515,1
16516,1
16519,1
16520,1
16522,0
16523,1
16524,0
16525,0
16526,0
16527,1
16528,0
16530,0
16531,0
16532,1
16533,1
16534,1
16536,1
16537,1
16538,0
16541,1
16542,0
16543,0
16546,0
16547,0
16548,0
16549,2
16550,0
16552,1
16553,1
16555,1
16556,0
16558,1
16559,0
16560,0
16561,0
16563,0
16564,0
16565,1
16567,0
16568,0
16570,1
16571,0
16572,1
16574,0
16575,0
16577,1
16578,1
16581,1
16583,0
16584,1
16586,0
16589,1
16590,1
16591,0
16592,1
16593,1
16595,0
16597,0
16598,1
16600,1
16601,0
16602,0
16603,1
16606,1
16608,1
16609,1
16610,1
16615,0
16618,1
16619,0
16620,0
16621,0
16623,1
16624,0
16625,1
16626,0
16627,0
16629,0
16630,1
16631,0
16632,1
16634,0
16636,1
16640,0
16641,1
16642,0
16643,1
16644,1
16645,0
16648,1
16649,2
16651,1
16652,1
16653,1
16654,0
16655,1
16657,1
16658,0
16659,0
16660,0
16661,1
16662,0
16663,1
16664,0
16667,1
16669,0
16672,1
16674,0
16675,0
16677,1
16679,0
16680,1
16681,0
16683,1
16686,1
16687,1
16688,1
16690,1
16691,0
16692,0
16693,1
16694,1
16696,1
16697,1
16698,0
16699,1
16701,1
16702,0
16705,1
16707,0
16708,1
16709,1
16711,0
16712,0
16713,0
16714,0
16715,1
16716,1
16717,0
16718,0
16719,1
16720,1
16721,1
16722,1
16723,0
16725,1
16726,1
16728,1
16729,1
16730,1
16732,0
16733,1
16734,2
16735,0
16736,0
16737,1
16738,1
16739,1
16740,0
16741,1
16743,0
16745,1
16747,0
16748,0
16749,0
16750,1
16751,0
16753,0
16754,0
16755,0
16756,0
16757,1
16758,0
16759,1
16760,0
16761,1
16762,0
16763,0
16765,1
16766,1
16767,1
16768,0
16771,1
16772,0
16774,1
16776,0
16780,0
16782,2
16783,1
16785,1
16787,2
16788,1
16789,1
16790,0
16791,0
16792,0
16793,1
16795,1
16796,1
16798,0
16799,1
16800,1
16801,0
16802,1
16803,1
16804,0
16805,1
16806,0
16807,0
16808,1
16809,1
16812,1
16813,0
16814,1
16815,0
16817,1
16819,0
16821,0
16824,1
16825,1
16828,0
16829,1
16830,0
16831,0
16832,0
16835,0
16836,0
16837,1
16838,1
16839,0
16841,0
16845,0
16846,1
16847,0
16849,1
16850,0
16851,1
16852,0
16853,0
16855,0
16856,0
16857,1
16858,1
16859,1
16860,0
16861,1
16862,0
16863,1
16864,0
16866,2
16867,0
16869,0
16870,0
16871,1
16872,0
16873,1
16874,0
16878,0
16879,1
16883,1
16889,0
16891,0
16892,0
16893,2
16894,0
16895,1
16896,1
16897,1
16898,0
16899,1
16900,1
16901,1
16903,0
16904,1
16908,1
16909,0
16910,0
16911,0
16912,0
16913,1
16914,1
16917,0
16919,1
16920,0
16922,1
16923,1
16925,1
16926,0
16927,0
16928,1
16930,1
16932,0
16933,1
16934,1
16935,1
16936,0
16937,2
16938,1
16939,1
16941,1
16942,1
16943,1
16944,1
16945,0
16946,0
16948,1
16949,1
16950,1
16951,1
16952,0
16954,0
16956,1
16957,1
16958,1
16960,1
16961,1
16962,1
16963,1
16964,1
16965,0
16967,1
16968,1
16969,0
16970,1
16971,1
16973,1
16974,1
16975,1
16976,1
16977,1
16978,0
16979,1
16981,0
16982,0
16983,0
16984,1
16988,1
16989,1
16990,1
16991,0
16992,0
16993,0
16995,0
16996,0
16997,0
16998,0
16999,1
17000,1
17001,1
17003,1
17004,1
17005,0
17007,0
17009,0
17010,0
17011,1
17012,1
17013,0
17014,0
17016,1
17018,0
17019,1
17020,1
17021,1
17022,1
17026,0
17028,0
17029,0
17031,1
17032,0
17033,1
17034,1
17035,0
17036,1
17037,2
17038,1
17042,0
17043,1
17044,1
17046,1
17047,0
17048,0
17049,0
17051,0
17052,1
17053,0
17055,0
17056,0
17058,1
17060,1
17062,0
17063,1
17064,1
17065,0
17066,0
17067,0
17068,1
17069,1
17070,1
17071,0
17072,1
17073,1
17074,1
17075,1
17076,1
17077,1
17078,1
17079,1
17080,0
17081,1
17082,0
17083,1
17084,1
17085,1
17087,0
17088,0
17089,1
17090,0
17091,0
17092,0
17093,1
17094,1
17095,1
17098,0
17099,1
17100,0
17101,0
17102,0
17104,1
17105,1
17106,0
17107,0
17108,1
17109,1
17110,0
17111,1
17112,0
17113,0
17114,1
17115,0
17116,0
17117,1
17118,1
17119,1
17121,0
17122,1
17123,0
17125,0
17126,0
17127,1
17129,0
17130,0
17132,1
17133,1
17134,1
17135,2
17136,1
17137,1
17138,1
17139,1
17140,1
17142,0
17143,0
17144,0
17145,0
17147,0
17148,0
17151,1
17152,1
17153,1
17154,1
17155,1
17156,1
17157,0
17159,0
17160,1
17161,1
17162,0
17163,1
17164,0
17165,0
17166,0
17168,1
17169,1
17170,1
17171,0
17172,1
17173,0
17174,0
17178,0
17179,0
17180,1
17181,1
17182,0
17183,0
17184,1
17185,0
17186,1
17187,1
17188,1
17189,1
17190,1
17191,0
17193,1
17194,0
17195,1
17197,1
17198,0
17199,0
17201,0
17202,1
17203,0
17204,1
17205,1
17206,1
17208,1
17209,0
17211,1
17212,1
17214,1
17215,1
17216,0
17217,0
17218,1
17219,0
17220,0
17221,1
17224,1
17226,0
17227,1
17228,0
17230,1
17231,1
17232,0
17233,0
17234,0
17235,1
17236,0
17237,0
17238,1
17239,1
17240,0
17243,1
17244,1
17245,0
17246,1
17250,0
17251,0
17252,0
17254,0
17255,1
17256,1
17257,1
17258,1
17259,0
17260,0
17261,1
17263,1
17264,0
17265,0
17266,1
17269,1
17270,0
17271,0
17272,1
17273,1
17274,0
17276,1
17277,1
17278,1
17279,0
17280,1
17282,0
17284,1
17285,1
17286,0
17287,0
17288,1
17289,0
17290,1
17291,1
17292,1
17293,1
17295,1
17296,0
17297,1
17299,1
17300,0
17302,0
17303,1
17304,1
17305,1
17308,0
17310,0
17311,0
17312,0
17313,1
17314,1
17315,1
17316,1
17317,1
17318,2
17319,1
17320,0
17321,1
17322,0
17324,0
17325,0
17326,1
17329,1
17330,0
17331,0
17333,1
17334,1
17335,1
17337,0
17338,1
17339,0
17340,0
17341,1
17342,0
17344,0
17345,1
17346,0
17348,1
17349,1
17350,0
17351,0
17355,1
17356,0
17357,1
17359,0
17360,0
17361,1
17362,0
17363,1
17364,0
17366,1
17367,1
17368,0
17369,1
17371,0
17372,1
17373,0
17374,0
17375,1
17376,1
17377,0
17379,1
17380,1
17381,1
17382,1
17383,1
17384,1
17385,1
17386,1
17387,0
17389,1
17390,1
17391,1
17393,1
17394,1
17395,1
17396,0
17397,1
17399,2
17400,0
17403,0
17404,0
17405,1
